time	a	b	c	d	objective_function	worker
2016-11-17 14:40:58	0.992865898937857	1678.65162479408	0.130794899101601	0.969421340510512	-0.397919646878692	0
2016-11-17 14:40:59	0.984178072824443	1037.44494888594	0.18188830027993	0.506355987080459	-0.309956728779279	0
2016-11-17 14:40:59	0.992865898937857	1037.44494888594	0.0335630992806727	0.735231133625475	-0.58213217968527	0
2016-11-17 14:40:59	0.992865898937857	1224.25085659961	0.130794899101601	0.649011639635892	-0.547049698396359	0
2016-11-17 14:40:59	0.992865898937857	1037.44494888594	0.130794899101601	0.607079600331739	-0.584825583718295	0
2016-11-17 14:40:59	0.984374905856471	1260.34381704053	0.130794899101601	0.662538855192625	-0.231565598494567	0
2016-11-17 14:40:59	0.971666542912321	1631.2396063869	0.130794899101601	0.735231133625475	0.410202762966742	0
2016-11-17 14:40:59	0.955471381424794	1037.44494888594	0.130794899101601	0.735231133625475	0.441719393886307	0
2016-11-17 14:40:59	0.992865898937857	1037.44494888594	0.130794899101601	0.95949700709683	-0.588896279475978	0
2016-11-17 14:41:00	0.943463265247355	692.859581557255	0.130794899101601	0.954650070723943	0.497723434754795	0
2016-11-17 14:41:00	0.970167353206882	1642.90818496574	0.231672159263534	0.771891827231375	0.498744410597373	0
2016-11-17 14:41:00	0.992865898937857	1037.44494888594	0.174859650339	0.95949700709683	-0.587749453129079	0
2016-11-17 14:41:00	0.992865898937857	1599.4265075159	0.130794899101601	0.745104383456003	-0.423489682300304	0
2016-11-17 14:41:00	0.992865898937857	1037.44494888594	0.514835467767513	0.783964413571643	-0.486604371722715	0
2016-11-17 14:41:00	0.983980949360525	1231.37165625361	0.130794899101601	0.95949700709683	-0.234438091111138	0
2016-11-17 14:41:00	0.992865898937857	806.852443863177	0.130794899101601	0.95949700709683	-0.56896787505892	0
2016-11-17 14:41:00	0.957648380119514	1120.70178696464	0.130794899101601	0.95949700709683	0.44961484990326	0
2016-11-17 14:41:01	0.996694398535611	1666.91073923212	0.130794899101601	0.826665398902071	-0.567884660530009	0
2016-11-17 14:41:01	0.992865898937857	972.962267117296	0.130794899101601	0.95949700709683	-0.593270030242627	0
2016-11-17 14:41:01	0.979851025726152	972.962267117296	0.0886555378846607	0.95949700709683	-0.216449117481503	0
2016-11-17 14:41:01	0.933680311334194	972.962267117296	0.130794899101601	0.95949700709683	0.841113940986604	0
2016-11-17 14:41:01	0.992865898937857	1492.8963602506	0.130794899101601	0.95949700709683	-0.463824661201174	0
2016-11-17 14:41:01	0.99816244588865	972.962267117296	0.285479786332454	0.824758618102074	-0.696049616351049	0
2016-11-17 14:41:01	0.986740053627293	1065.99521818719	0.285479786332454	0.512545897157488	-0.352395926725293	0
2016-11-17 14:41:01	0.99816244588865	849.277712704038	0.846633705573101	0.824758618102074	-0.464954243822373	0
2016-11-17 14:41:01	0.99816244588865	1142.45634576433	0.344693370845045	0.658127914387076	-0.676128322501261	0
2016-11-17 14:41:02	0.96828610358809	972.962267117296	0.285479786332454	0.964877390499035	0.110190160538894	0
2016-11-17 14:41:02	0.992508381105259	972.962267117296	0.00236161455953388	0.824758618102074	-0.562546387105389	0
2016-11-17 14:41:02	0.99816244588865	1079.75206003267	0.570948322227677	0.89497852398255	-0.633092766796996	0
2016-11-17 14:41:02	0.988126738191989	972.962267117296	0.285479786332454	0.824758618102074	-0.440893239277051	0
2016-11-17 14:41:02	0.99816244588865	1402.50398727776	0.285479786332454	0.824758618102074	-0.639902984484189	0
2016-11-17 14:41:02	0.99816244588865	1039.81923851531	0.0843014960830598	0.824758618102074	-0.632974150978951	0
2016-11-17 14:41:02	0.99816244588865	972.962267117296	0.338903201710077	0.824758618102074	-0.702994312086873	0
2016-11-17 14:41:02	0.970377540076313	972.962267117296	0.506040426471413	0.824758618102074	0.1385491913476	0
2016-11-17 14:41:03	0.98611368599095	972.962267117296	0.133386539966748	0.824758618102074	-0.397932067907797	0
2016-11-17 14:41:03	0.978221921609151	972.962267117296	0.338903201710077	0.824758618102074	-0.135721366405778	0
2016-11-17 14:41:03	0.99816244588865	985.070612823985	0.338903201710077	0.824758618102074	-0.702342492462941	0
2016-11-17 14:41:03	0.99816244588865	972.962267117296	0.570848097906328	0.824758618102074	-0.656563370153276	0
2016-11-17 14:41:03	0.968135228027563	638.675348203792	0.338903201710077	0.850779213579237	-0.0461535324503577	0
2016-11-17 14:41:03	0.958337165265963	516.400773650139	0.338903201710077	0.824758618102074	0.128373609000118	0
2016-11-17 14:41:03	0.99816244588865	972.962267117296	0.338903201710077	0.679458685808701	-0.697164209029482	0
2016-11-17 14:41:03	0.99816244588865	972.962267117296	0.338903201710077	0.867761617736186	-0.704477096062532	0
2016-11-17 14:41:03	0.99816244588865	972.962267117296	0.210324703597803	0.854905346946438	-0.675761600312021	0
2016-11-17 14:41:04	0.985800732030578	972.962267117296	0.677119176465705	0.708368391461774	-0.176430884807237	0
2016-11-17 14:41:04	0.99816244588865	1132.64635912574	0.457058770222936	0.285537702865241	-0.617916648895829	0
2016-11-17 14:41:04	0.991427957451963	36.8842405679829	0.338903201710077	0.6233506199466	6.22660904637189	0
2016-11-17 14:41:04	0.99816244588865	431.281078616772	0.300516361314678	0.867761617736186	-0.344025270624612	0
2016-11-17 14:41:04	0.99816244588865	972.962267117296	0.604975625055297	0.671598853665156	-0.628307892940396	0
2016-11-17 14:41:04	0.99816244588865	972.962267117296	0.338903201710077	0.941480692862021	-0.706806132586613	0
2016-11-17 14:41:04	0.99816244588865	972.962267117296	0.338903201710077	0.800629769388293	-0.702118089058078	0
2016-11-17 14:41:04	0.99816244588865	972.962267117296	0.338903201710077	0.940345098259078	-0.706772136178775	0
2016-11-17 14:41:05	0.963811386410901	972.962267117296	0.338903201710077	0.941480692862021	0.231576946578731	0
2016-11-17 14:41:05	0.986539587909204	972.962267117296	0.338903201710077	0.947227281153025	-0.382102193420456	0
2016-11-17 14:41:05	0.989895654282731	972.962267117296	0.338903201710077	0.941480692862021	-0.486345094873349	0
2016-11-17 14:41:05	0.931092330331371	336.77427000899	0.0857248400762922	0.941480692862021	1.13503526325984	0
2016-11-17 14:41:05	0.973870436018235	972.962267117296	0.338903201710077	0.876008386853723	-0.0187587418055526	0
2016-11-17 14:41:05	0.99816244588865	972.962267117296	0.48985972688043	0.941480692862021	-0.692290151519545	0
2016-11-17 14:41:05	0.99816244588865	398.84850542498	0.338903201710077	0.941480692862021	-0.342266053210612	0
2016-11-17 14:41:05	0.955653025342327	29.3346147028366	0.338903201710077	0.941480692862021	7.54274854873508	0
2016-11-17 14:41:05	0.99816244588865	100.118414817228	0.114798355394027	0.941480692862021	3.65323491323611	0
2016-11-17 14:41:06	0.99816244588865	981.15285217195	0.338903201710077	0.967639708267767	-0.707167572650599	0
2016-11-17 14:41:06	0.975131517950695	1283.80167669643	0.338903201710077	0.967639708267767	0.143478732998204	0
2016-11-17 14:41:06	0.953102506421723	981.15285217195	0.59465834060075	0.967639708267767	0.585768132484686	0
2016-11-17 14:41:06	0.973667450325748	981.15285217195	0.411288005931434	0.787175828061886	0.0184147404980282	0
2016-11-17 14:41:06	0.99816244588865	981.15285217195	0.445193335649389	0.811950059646618	-0.695224806216725	0
2016-11-17 14:41:06	0.99816244588865	594.249210849116	0.338903201710077	0.967639708267767	-0.607487536061441	0
2016-11-17 14:41:06	0.953098696241916	981.15285217195	0.338903201710077	0.966219427323239	0.477986977407775	0
2016-11-17 14:41:06	0.99816244588865	981.15285217195	0.338903201710077	0.544830413023938	-0.689859045094384	0
2016-11-17 14:41:07	0.903490770146789	981.15285217195	0.338903201710077	0.967639708267767	1.34503765454634	0
2016-11-17 14:41:07	0.99816244588865	1229.50349652091	0.338903201710077	0.967639708267767	-0.672460565715546	0
2016-11-17 14:41:07	0.946586735574852	326.360554832066	0.338903201710077	0.967639708267767	0.491890108248039	0
2016-11-17 14:41:07	0.99816244588865	981.15285217195	0.338903201710077	0.837048987109998	-0.703002852713217	0
2016-11-17 14:41:07	0.99816244588865	981.15285217195	0.578254955947399	0.967639708267767	-0.65854571094651	0
2016-11-17 14:41:07	0.99816244588865	1206.48327206926	0.338903201710077	0.967639708267767	-0.677110434966263	0
2016-11-17 14:41:07	0.99816244588865	981.15285217195	0.592899495551487	0.967639708267767	-0.651314100530767	0
2016-11-17 14:41:07	0.99816244588865	910.024707613485	0.303832964475892	0.967639708267767	-0.701157375611087	0
2016-11-17 14:41:07	0.985694065620926	981.15285217195	0.338903201710077	0.90779514463403	-0.351783677135768	0
2016-11-17 14:41:08	0.97886162202143	981.15285217195	0.338903201710077	0.967639708267767	-0.152151957838088	0
2016-11-17 14:41:08	0.99816244588865	981.15285217195	0.459062676436088	0.967639708267767	-0.699148380142298	0
2016-11-17 14:41:08	0.99816244588865	981.15285217195	0.338903201710077	0.974806274645944	-0.707374054432661	0
2016-11-17 14:41:08	0.99816244588865	981.15285217195	0.325894654677582	0.869908716969831	-0.703122990909054	0
2016-11-17 14:41:08	0.99816244588865	981.15285217195	0.338903201710077	0.735610260871451	-0.69914474930912	0
2016-11-17 14:41:08	0.99816244588865	1993.15392845052	0.338903201710077	0.974806274645944	-0.487193371143543	0
2016-11-17 14:41:08	0.919936303857217	981.15285217195	0.338903201710077	0.974806274645944	1.09246056048251	0
2016-11-17 14:41:08	0.99816244588865	512.462926527308	0.338903201710077	0.974806274645944	-0.527302128075555	0
2016-11-17 14:41:08	0.983936716002508	777.894827790291	0.338903201710077	0.636673348374615	-0.369082200454699	0
2016-11-17 14:41:09	0.99816244588865	981.15285217195	0.338903201710077	0.863772558992425	-0.703922001909774	0
2016-11-17 14:41:09	0.99816244588865	446.604835757092	0.36855049370516	0.974806274645944	-0.47356246629093	0
2016-11-17 14:41:09	0.947537038318323	981.15285217195	0.338903201710077	0.974806274645944	0.593371821858266	0
2016-11-17 14:41:09	0.99816244588865	821.559545209611	0.338903201710077	0.974806274645944	-0.701864901420912	0
2016-11-17 14:41:09	0.99816244588865	835.335865989073	0.338903201710077	0.611946786141128	-0.690943500517948	0
2016-11-17 14:41:09	0.931382976619429	1025.17435429358	0.347275649081743	0.974806274645944	0.943497691415365	0
2016-11-17 14:41:09	0.99816244588865	865.950655429828	0.338903201710077	0.974806274645944	-0.706687241177393	0
2016-11-17 14:41:09	0.99816244588865	981.15285217195	0.540277781487726	0.974806274645944	-0.675325303786589	0
2016-11-17 14:41:10	0.926825848653083	1668.78081572311	0.338903201710077	0.974806274645944	1.63480683374304	0
2016-11-17 14:41:10	0.994362964630233	981.15285217195	0.355190492440164	0.974806274645944	-0.62068646707441	0
2016-11-17 14:41:10	0.99816244588865	981.15285217195	0.338903201710077	0.665122733848857	-0.69606478256024	0
2016-11-17 14:41:10	0.99816244588865	981.15285217195	0.338903201710077	0.945293505985872	-0.706510058507798	0
2016-11-17 14:41:10	0.992449842869699	981.15285217195	0.339370534987807	0.974806274645944	-0.565038615840728	0
2016-11-17 14:41:10	0.99816244588865	981.15285217195	0.338903201710077	0.766713781454079	-0.7003943501168	0
2016-11-17 14:41:10	0.99816244588865	981.15285217195	0.341709926729483	0.974806274645944	-0.707565241610604	0
2016-11-17 14:41:10	0.99816244588865	164.884038627264	0.104104452236777	0.974806274645944	2.05385005214127	0
2016-11-17 14:41:10	0.99816244588865	981.15285217195	0.260582662357135	0.974806274645944	-0.694766768851515	0
2016-11-17 14:41:11	0.957935508250554	981.15285217195	0.341709926729483	0.553996948625104	0.377462895875204	0
2016-11-17 14:41:11	0.99225042703567	1001.85843257085	0.34463901619062	0.945191804328876	-0.550663817283441	0
2016-11-17 14:41:11	0.99816244588865	981.15285217195	0.341709926729483	0.884373437339756	-0.704775552650303	0
2016-11-17 14:41:11	0.99816244588865	635.328583606092	0.341709926729483	0.7663793395703	-0.634229893120599	0
2016-11-17 14:41:11	0.99816244588865	1134.626270293	0.341709926729483	0.641254705966198	-0.677032159210908	0
2016-11-17 14:41:11	0.99816244588865	414.916463759011	0.341709926729483	0.828502740538284	-0.381265112061685	0
2016-11-17 14:41:11	0.989334262014072	1739.28737875553	0.341709926729483	0.766522357160612	-0.133314979485088	0
2016-11-17 14:41:11	0.99816244588865	981.15285217195	0.30816668597589	0.974806274645944	-0.704100342665491	0
2016-11-17 14:41:12	0.99816244588865	981.15285217195	0.18377685323382	0.974806274645944	-0.668766651662609	0
2016-11-17 14:41:12	0.958544714688053	981.15285217195	0.166747418774438	0.839875319701882	0.33420734628172	0
2016-11-17 14:41:12	0.99816244588865	981.15285217195	0.374672643724645	0.974806274645944	-0.708461109716598	0
2016-11-17 14:41:12	0.99816244588865	981.15285217195	0.374672643724645	0.770903867523862	-0.700964530844216	0
2016-11-17 14:41:12	0.99816244588865	987.217439402762	0.374672643724645	0.849426914636199	-0.703530172562963	0
2016-11-17 14:41:12	0.99816244588865	981.15285217195	0.374672643724645	0.979206730567508	-0.708598899366024	0
2016-11-17 14:41:12	0.99816244588865	392.421842149204	0.374672643724645	0.743464145762736	-0.389987157083496	0
2016-11-17 14:41:12	0.99816244588865	981.15285217195	0.155665160842963	0.979206730567508	-0.655935044654877	0
2016-11-17 14:41:12	0.99816244588865	981.15285217195	0.374672643724645	0.905267932510002	-0.706161508797938	0
2016-11-17 14:41:13	0.99816244588865	981.15285217195	0.374672643724645	0.931652809371834	-0.707061972651062	0
2016-11-17 14:41:13	0.936065545697081	981.15285217195	0.374672643724645	0.864756197984977	0.822832975496864	0
2016-11-17 14:41:13	0.99816244588865	981.15285217195	0.270268915447204	0.979206730567508	-0.697188860145004	0
2016-11-17 14:41:13	0.99816244588865	981.15285217195	0.197049785091739	0.979206730567508	-0.674300614133295	0
2016-11-17 14:41:13	0.99816244588865	981.15285217195	0.126753048981446	0.979206730567508	-0.640778129593105	0
2016-11-17 14:41:13	0.99816244588865	981.15285217195	0.724817657572095	0.979206730567508	-0.564689199205097	0
2016-11-17 14:41:13	0.949212053468409	981.15285217195	0.374672643724645	0.979206730567508	0.568617262415501	0
2016-11-17 14:41:13	0.99816244588865	981.15285217195	0.374672643724645	0.817257707470019	-0.702882494191471	0
2016-11-17 14:41:14	0.969934411980089	922.174305731344	0.374672643724645	0.979206730567508	0.0578597637952507	0
2016-11-17 14:41:14	0.981563301979747	818.639810484891	0.374672643724645	0.979206730567508	-0.294994737971772	0
2016-11-17 14:41:14	0.99816244588865	354.365688099772	0.374672643724645	0.979206730567508	-0.298278553712359	0
2016-11-17 14:41:14	0.99816244588865	1373.13652089581	0.374672643724645	0.979206730567508	-0.631082766254715	0
2016-11-17 14:41:14	0.99816244588865	7.40092286709262	0.374672643724645	0.979206730567508	11.4173900876859	0
2016-11-17 14:41:14	0.99816244588865	981.15285217195	0.374672643724645	0.785640313962292	-0.701589822845622	0
2016-11-17 14:41:14	0.980048046361506	981.15285217195	0.374672643724645	0.896030963922656	-0.173123190647707	0
2016-11-17 14:41:14	0.99816244588865	981.15285217195	0.374672643724645	0.990473192553729	-0.708947720535334	0
2016-11-17 14:41:14	0.97505145802446	981.15285217195	0.374672643724645	0.990473192553729	-0.0365409043535779	0
2016-11-17 14:41:15	0.990753259612663	981.15285217195	0.374672643724645	0.990473192553729	-0.502292451196747	0
2016-11-17 14:41:15	0.955592189263296	1255.04354760838	0.374672643724645	0.990473192553729	0.663007571409997	0
2016-11-17 14:41:15	0.945577777453692	981.15285217195	0.162772774595443	0.990473192553729	0.614065970106456	0
2016-11-17 14:41:15	0.99816244588865	981.15285217195	0.337336408193888	0.990473192553729	-0.707701797751815	0
2016-11-17 14:41:15	0.973127725355372	1529.97063961355	0.374672643724645	0.591323811814591	0.393432074536389	0
2016-11-17 14:41:15	0.9651292224788	1220.09925305868	0.374672643724645	0.990473192553729	0.396029616942143	0
2016-11-17 14:41:15	0.987759828672254	981.15285217195	0.374672643724645	0.990473192553729	-0.407232651097841	0
2016-11-17 14:41:15	0.99816244588865	981.15285217195	0.29932163504772	0.990473192553729	-0.703153819209936	0
2016-11-17 14:41:15	0.99816244588865	810.151197849415	0.374672643724645	0.990473192553729	-0.7103097199484	0
2016-11-17 14:41:16	0.992746777709649	810.151197849415	0.374672643724645	0.990473192553729	-0.602330292445415	0
2016-11-17 14:41:16	0.977964235653034	872.031389547768	0.374672643724645	0.990473192553729	-0.176235640762111	0
2016-11-17 14:41:16	0.931358401620975	1315.8130118865	0.374672643724645	0.990473192553729	1.23574939913508	0
2016-11-17 14:41:16	0.99816244588865	719.52755774364	0.252938395529943	0.990473192553729	-0.620099231985572	0
2016-11-17 14:41:16	0.93383249870241	973.902139718212	0.374672643724645	0.990473192553729	0.856077993474697	0
2016-11-17 14:41:16	0.99816244588865	810.151197849415	0.374672643724645	0.905787239099482	-0.708001855494963	0
2016-11-17 14:41:16	0.9838281251059	810.151197849415	0.374672643724645	0.990473192553729	-0.358488214605188	0
2016-11-17 14:41:16	0.995247214377325	810.151197849415	0.374672643724645	0.990473192553729	-0.665513373862082	0
2016-11-17 14:41:17	0.983442777443394	810.151197849415	0.365321823139681	0.990473192553729	-0.349944575917075	0
2016-11-17 14:41:17	0.99816244588865	204.841059219136	0.374672643724645	0.990473192553729	0.383635205573549	0
2016-11-17 14:41:17	0.99816244588865	981.363112631191	0.374672643724645	0.990473192553729	-0.708927915232357	0
2016-11-17 14:41:17	0.99816244588865	810.151197849415	0.374672643724645	0.889000175265231	-0.707500684715153	0
2016-11-17 14:41:17	0.99816244588865	810.151197849415	0.405512204256605	0.990473192553729	-0.715705114432931	0
2016-11-17 14:41:17	0.976975758633875	1032.38416918407	0.405512204256605	0.990473192553729	-0.046896219655907	0
2016-11-17 14:41:17	0.99816244588865	1543.57766466119	0.405512204256605	0.990473192553729	-0.576808930193864	0
2016-11-17 14:41:17	0.993337577088315	810.151197849415	0.405512204256605	0.974801128144067	-0.613858854066788	0
2016-11-17 14:41:18	0.999531967347116	876.098639175498	0.405512204256605	0.990473192553729	-0.694639876492766	0
2016-11-17 14:41:18	0.99816244588865	810.151197849415	0.405512204256605	0.775177191991752	-0.708601272286728	0
2016-11-17 14:41:18	0.965980911627907	810.151197849415	0.405512204256605	0.990473192553729	0.085474419153323	0
2016-11-17 14:41:18	0.99816244588865	810.151197849415	0.405512204256605	0.984137651817426	-0.715534620238146	0
2016-11-17 14:41:18	0.99816244588865	810.151197849415	0.405512204256605	0.794325484205064	-0.709360995308524	0
2016-11-17 14:41:18	0.99816244588865	810.151197849415	0.291195423228531	0.816954466755308	-0.677215307150273	0
2016-11-17 14:41:18	0.99816244588865	810.151197849415	0.512118733400007	0.990473192553729	-0.71237703115222	0
2016-11-17 14:41:18	0.99816244588865	810.151197849415	0.451603141235942	0.990473192553729	-0.718450054016055	0
2016-11-17 14:41:18	0.99816244588865	864.192906596085	0.451603141235942	0.990473192553729	-0.716057990935705	0
2016-11-17 14:41:19	0.99816244588865	1814.88573623965	0.451603141235942	0.990473192553729	-0.488996478897382	0
2016-11-17 14:41:19	0.960859820053147	810.151197849415	0.451603141235942	0.990473192553729	0.209709872392046	0
2016-11-17 14:41:19	0.99816244588865	810.151197849415	0.451603141235942	0.93551996104549	-0.716778308999271	0
2016-11-17 14:41:19	0.99816244588865	810.151197849415	0.451603141235942	0.660050420546559	-0.704919160299355	0
2016-11-17 14:41:19	0.987256353260738	810.151197849415	0.451603141235942	0.990473192553729	-0.43281244348319	0
2016-11-17 14:41:19	0.99816244588865	810.151197849415	0.405601841465558	0.990473192553729	-0.715716637897503	0
2016-11-17 14:41:19	0.99816244588865	810.151197849415	0.451603141235942	0.944864316296408	-0.71707521292193	0
2016-11-17 14:41:19	0.99816244588865	810.151197849415	0.474461261385952	0.990473192553729	-0.717447301219509	0
2016-11-17 14:41:20	0.99816244588865	810.151197849415	0.452624916343186	0.990473192553729	-0.718438697913102	0
2016-11-17 14:41:20	0.99816244588865	114.882406090789	0.451603141235942	0.990473192553729	1.3990152696245	0
2016-11-17 14:41:20	0.981036471127376	810.151197849415	0.451603141235942	0.990473192553729	-0.264185410030878	0
2016-11-17 14:41:20	0.949371433502181	810.151197849415	0.451603141235942	0.990473192553729	0.439395034160779	0
2016-11-17 14:41:20	0.99816244588865	943.621906208129	0.451603141235942	0.990473192553729	-0.707269819629298	0
2016-11-17 14:41:20	0.99816244588865	810.151197849415	0.430182402389951	0.990314444097966	-0.71796259450567	0
2016-11-17 14:41:20	0.99816244588865	1224.98491119327	0.451603141235942	0.916073490362959	-0.643996449494881	0
2016-11-17 14:41:20	0.99816244588865	2068.1977758211	0.451603141235942	0.990473192553729	-0.430021451058683	0
2016-11-17 14:41:20	0.99816244588865	69.4126953566208	0.451603141235942	0.990473192553729	3.0648904251049	0
2016-11-17 14:41:21	0.99816244588865	810.151197849415	0.643099960664783	0.990473192553729	-0.661608777747252	0
2016-11-17 14:41:21	0.996589835370396	810.151197849415	0.451603141235942	0.990473192553729	-0.690305912961327	0
2016-11-17 14:41:21	0.99816244588865	1053.99650251758	0.548781070434928	0.990473192553729	-0.655022997769293	0
2016-11-17 14:41:21	0.967584338984188	810.151197849415	0.451603141235942	0.990473192553729	0.0629960391739208	0
2016-11-17 14:41:21	0.99816244588865	397.324335233803	0.451603141235942	0.990473192553729	-0.491247616549041	0
2016-11-17 14:41:21	0.99816244588865	810.151197849415	0.451603141235942	0.868526434130171	-0.714482369633833	0
2016-11-17 14:41:21	0.957211428137207	810.151197849415	0.451603141235942	0.702753838114412	0.288178577371038	0
2016-11-17 14:41:21	0.944823571695572	810.151197849415	0.451603141235942	0.864182557375327	0.524143728328304	0
2016-11-17 14:41:21	0.99816244588865	810.151197849415	0.474205111869991	0.990473192553729	-0.717467222342001	0
2016-11-17 14:41:22	0.99816244588865	810.151197849415	0.75791330907197	0.907785178007347	-0.571276089814663	0
2016-11-17 14:41:22	0.99816244588865	810.151197849415	0.0928005513711045	0.990473192553729	-0.528779248334953	0
2016-11-17 14:41:22	0.99816244588865	810.151197849415	0.827686226990776	0.990473192553729	-0.502689237309809	0
2016-11-17 14:41:22	0.99816244588865	810.151197849415	0.451603141235942	0.791410987630193	-0.711425897958665	0
2016-11-17 14:41:22	0.999293354244644	810.151197849415	0.451603141235942	0.990473192553729	-0.716122666860322	0
2016-11-17 14:41:22	0.99816244588865	810.151197849415	0.682008267009443	0.990473192553729	-0.636612783430906	0
2016-11-17 14:41:22	0.99816244588865	426.814474941989	0.451603141235942	0.990473192553729	-0.535438297213655	0
2016-11-17 14:41:22	0.973414689090772	810.151197849415	0.451603141235942	0.990473192553729	-0.0728335548189846	0
2016-11-17 14:41:23	0.99816244588865	810.151197849415	0.200940406481744	0.900314534234077	-0.625142810568419	0
2016-11-17 14:41:23	0.929283993667649	810.151197849415	0.451603141235942	0.990473192553729	0.790844845675716	0
2016-11-17 14:41:23	0.98655817478019	810.151197849415	0.451603141235942	0.990473192553729	-0.413348866522529	0
2016-11-17 14:41:23	0.995377844236653	810.151197849415	0.451603141235942	0.990473192553729	-0.660632255225386	0
2016-11-17 14:41:23	0.99816244588865	810.151197849415	0.744099164619332	0.990473192553729	-0.587316836649584	0
2016-11-17 14:41:23	0.99816244588865	98.7252106040498	0.451603141235942	0.8236558258816	1.77366273072468	0
2016-11-17 14:41:23	0.99816244588865	1114.68782816846	0.451603141235942	0.990473192553729	-0.674568021027063	0
2016-11-17 14:41:23	0.99816244588865	810.151197849415	0.451603141235942	0.812985119865746	-0.712330371691308	0
2016-11-17 14:41:23	0.958084209197893	810.151197849415	0.451603141235942	0.990473192553729	0.267472650315159	0
2016-11-17 14:41:24	0.99816244588865	810.151197849415	0.757555765875621	0.990473192553729	-0.575108294623554	0
2016-11-17 14:41:24	0.99816244588865	810.151197849415	0.451603141235942	0.865867956916948	-0.714384798778257	0
2016-11-17 14:41:24	0.99816244588865	810.151197849415	0.447823275197913	0.990473192553729	-0.718464839498232	0
2016-11-17 14:41:24	0.99816244588865	810.151197849415	0.447823275197913	0.802332869520439	-0.711945565992846	0
2016-11-17 14:41:24	0.99816244588865	810.151197849415	0.447823275197913	0.651270675660347	-0.704525053197948	0
2016-11-17 14:41:24	0.99816244588865	810.151197849415	0.489367801705201	0.990473192553729	-0.715948963431652	0
2016-11-17 14:41:24	0.99816244588865	313.099351195899	0.447823275197913	0.990473192553729	-0.301802387029719	0
